Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
fcps,atom,kmeans,0,Doc2Vec,800 x 3,800 x 50,"cf: [[190 210]
 [192 208]] ",nca: 0.004999999999999893 ,r: 0.499386733416771 ,ar: -0.0012255607997987224 ,fm: 0.4992679173221344 ,mi: 1.2525416580755344e-05 ,nmi: 1.808356844127325e-05 ,ami: -0.0008867620485504015 ,a: 0.4975 
fcps,atom,agglomerative,0,Doc2Vec,800 x 3,800 x 50,"cf: [[209 191]
 [206 194]] ",nca: 0.00749999999999984 ,r: 0.49940237797246556 ,ar: -0.0011950480193780987 ,fm: 0.49912824466745104 ,mi: 2.816487238804788e-05 ,nmi: 4.065394613578297e-05 ,ami: -0.0008639675051287027 ,a: 0.50375 
fcps,atom,spectral,0,Doc2Vec,800 x 3,800 x 50,"cf: [[209 191]
 [207 193]] ",nca: 0.004999999999999893 ,r: 0.499386733416771 ,ar: -0.0012260940328941696 ,fm: 0.49916123410159946 ,mi: 1.252008463625831e-05 ,nmi: 1.8073096385856325e-05 ,ami: -0.0008866325679902577 ,a: 0.5025 
fcps,atom,gaussianmixture,0,Doc2Vec,800 x 3,800 x 50,"cf: [[200 200]
 [189 211]] ",nca: 0.027499999999999858 ,r: 0.499752816020025 ,ar: -0.0004949869995815559 ,fm: 0.4993157714241086 ,mi: 0.00037845906420708175 ,nmi: 0.0005461500015112032 ,ami: -0.0003578003690034901 ,a: 0.51375 
fcps,atom,hdbscan,0,Doc2Vec,800 x 3,800 x 50,"cf: [[  1   1   2 ...   1   4 111]
 [  2   2   3 ...   1   3 106]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5002972465581977 ,ar: -0.00046148260813881734 ,fm: 0.1971977890829641 ,mi: 0.09644538854352477 ,nmi: 0.041102170939656305 ,ami: -0.0005059500904068557 ,a: 0.00375 
fcps,atom,kmodes,0,Doc2Vec,800 x 3,800 x 50,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,atom,birch,0,Doc2Vec,800 x 3,800 x 50,"cf: [[274 126]
 [262 138]] ",nca: 0.030000000000000027 ,r: 0.4998247809762203 ,ar: -0.00020711285432837046 ,fm: 0.5274191904709145 ,mi: 0.0005089510583724532 ,nmi: 0.0007668818795401166 ,ami: -0.00017710873901505167 ,a: 0.515 
fcps,atom,minibatchkmeans,0,Doc2Vec,800 x 3,800 x 50,"cf: [[210 190]
 [201 199]] ",nca: 0.022499999999999964 ,r: 0.4996276595744681 ,ar: -0.0007453000455724818 ,fm: 0.4991905056167495 ,mi: 0.0002533380295469678 ,nmi: 0.0003655892494206846 ,ami: -0.0005385244282429624 ,a: 0.51125 
fcps,atom,kmedoids,0,Doc2Vec,800 x 3,800 x 50,"cf: [[209 191]
 [211 189]] ",nca: 0.004999999999999893 ,r: 0.499386733416771 ,ar: -0.0012249648340700687 ,fm: 0.49938712454031253 ,mi: 1.2531381191005497e-05 ,nmi: 1.809528454078604e-05 ,ami: -0.0008869068253090552 ,a: 0.4975 
fcps,atom,latentdirichletallocation,0,Doc2Vec,800 x 3,800 x 50,"cf: [[191 209]
 [184 216]] ",nca: 0.01750000000000007 ,r: 0.4995275344180225 ,ar: -0.0009415994008487975 ,fm: 0.49988057615923276 ,mi: 0.00015373349194991448 ,nmi: 0.0002221036683290894 ,ami: -0.000683177514441662 ,a: 0.50875 
fcps,atom,spectralcoclustering,0,Doc2Vec,800 x 3,800 x 50,"cf: [[198 202]
 [194 206]] ",nca: 0.010000000000000009 ,r: 0.49942428035043807 ,ar: -0.0011525056879670738 ,fm: 0.4988974741915924 ,mi: 5.002084337252244e-05 ,nmi: 7.217523605442489e-05 ,ami: -0.0008320866579827975 ,a: 0.505 
fcps,atom,bayesiangaussianmixture,0,Doc2Vec,800 x 3,800 x 50,"cf: [[260 140]
 [271 129]] ",nca: 0.027499999999999858 ,r: 0.499752816020025 ,ar: -0.00036148023682374585 ,fm: 0.5253645356541847 ,mi: 0.000423642382482492 ,nmi: 0.0006362602119574028 ,ami: -0.00030475023321406666 ,a: 0.48625 
fcps,atom,genie,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,kmeans,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,agglomerative,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,spectral,0,Base,800 x 3,800 x 3,"cf: [[  0 400]
 [400   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 0.0 
fcps,atom,gaussianmixture,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,hdbscan,0,Base,800 x 3,800 x 3,"cf: [[ 5  0 20 ...  0  0 46]
 [ 0  7  0 ...  4 11 74]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.5098185231539424 ,ar: 0.018483535649680822 ,fm: 0.16080390485590623 ,mi: 0.5932963205621469 ,nmi: 0.2406610774457882 ,ami: 0.21688576324993164 ,a: 0.015 
fcps,atom,kmodes,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,atom,birch,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,minibatchkmeans,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,kmedoids,0,Base,800 x 3,800 x 3,"cf: [[  0 400]
 [400   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 0.0 
fcps,atom,latentdirichletallocation,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,spectralcoclustering,0,Base,800 x 3,800 x 3,"cf: [[400   0]
 [  0 400]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
fcps,atom,bayesiangaussianmixture,0,Base,800 x 3,800 x 3,"cf: [[  0 400]
 [400   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 0.6931471805599454 ,nmi: 1.0 ,ami: 1.0 ,a: 0.0 
fcps,chainlink,genie,0,TFIDF,1000 x 3,1000 x 500,"cf: [[386 114]
 [328 172]] ",nca: 0.1160000000000001 ,r: 0.5062342342342342 ,ar: 0.012648708375756408 ,fm: 0.5492313605162907 ,mi: 0.008280448847314353 ,nmi: 0.012821224016491656 ,ami: 0.01205487509337964 ,a: 0.558 
fcps,chainlink,kmeans,0,TFIDF,1000 x 3,1000 x 500,"cf: [[182 318]
 [209 291]] ",nca: 0.05400000000000005 ,r: 0.5009589589589589 ,ar: 0.001964443528843422 ,fm: 0.5122147288857206 ,mi: 0.0015316857499624859 ,nmi: 0.002248609322083629 ,ami: 0.0015145151410181671 ,a: 0.473 
fcps,chainlink,agglomerative,0,TFIDF,1000 x 3,1000 x 500,"cf: [[322 178]
 [307 193]] ",nca: 0.030000000000000027 ,r: 0.49994994994994996 ,ar: -3.440251506110969e-05 ,fm: 0.5158716228058303 ,mi: 0.00048218945321237827 ,nmi: 0.00071296423611374 ,ami: -2.7572165439778725e-05 ,a: 0.515 
fcps,chainlink,spectral,0,TFIDF,1000 x 3,1000 x 500,"cf: [[405  95]
 [370 130]] ",nca: 0.07000000000000006 ,r: 0.501951951951952 ,ar: 0.004204737541977507 ,fm: 0.5720411513550202 ,mi: 0.003523899840690986 ,nmi: 0.005747155133553732 ,ami: 0.00493379507263711 ,a: 0.535 
fcps,chainlink,gaussianmixture,0,TFIDF,1000 x 3,1000 x 500,"cf: [[305 195]
 [112 388]] ",nca: 0.3860000000000001 ,r: 0.5740720720720721 ,ar: 0.14816681073683702 ,fm: 0.5795049574923538 ,mi: 0.07896904757157924 ,nmi: 0.11507728644938783 ,ami: 0.1144310343565639 ,a: 0.693 
fcps,chainlink,hdbscan,0,TFIDF,1000 x 3,1000 x 500,"cf: [[  0   0   4 ...   0   0 201]
 [  4   6   4 ...   3   7 197]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5029049049049049 ,ar: 0.005135188470278972 ,fm: 0.2883560341276806 ,mi: 0.370109378856212 ,nmi: 0.17455382267217626 ,ami: 0.13914385259284073 ,a: 0.006 
fcps,chainlink,kmodes,0,TFIDF,1000 x 3,1000 x 500,"cf: [[499   1]
 [500   0]] ",nca: 0.0020000000000000018 ,r: 0.4995015015015015 ,ar: 0.0 ,fm: 0.7060456787634215 ,mi: 0.000693647681144478 ,nmi: 0.001978869673592188 ,ami: 4.0695519073831524e-15 ,a: 0.499 
fcps,chainlink,birch,0,TFIDF,1000 x 3,1000 x 500,"cf: [[ 94 406]
 [149 351]] ",nca: 0.1100000000000001 ,r: 0.5055555555555555 ,ar: 0.011371835277161438 ,fm: 0.5667995486252747 ,mi: 0.008278323330119464 ,nmi: 0.013270153259133255 ,ami: 0.012476890746491987 ,a: 0.445 
fcps,chainlink,minibatchkmeans,0,TFIDF,1000 x 3,1000 x 500,"cf: [[172 328]
 [187 313]] ",nca: 0.030000000000000027 ,r: 0.49994994994994996 ,ar: -2.141713108623998e-05 ,fm: 0.5190086904645835 ,mi: 0.0004889847592918772 ,nmi: 0.000726581243443248 ,ami: -1.7626341287723414e-05 ,a: 0.485 
fcps,chainlink,kmedoids,0,TFIDF,1000 x 3,1000 x 500,"cf: [[185 315]
 [346 154]] ",nca: 0.32200000000000006 ,r: 0.5513933933933934 ,ar: 0.10278934356489312 ,fm: 0.5518080603218147 ,mi: 0.05300057469040667 ,nmi: 0.0765698931792754 ,ami: 0.07590136259717073 ,a: 0.339 
fcps,chainlink,latentdirichletallocation,0,TFIDF,1000 x 3,1000 x 500,"cf: [[176 324]
 [318 182]] ",nca: 0.28400000000000003 ,r: 0.5398678678678679 ,ar: 0.0797349464109897 ,fm: 0.5394400418015229 ,mi: 0.04089471942515652 ,nmi: 0.05900167335794411 ,ami: 0.05832133952635 ,a: 0.358 
fcps,chainlink,spectralcoclustering,0,TFIDF,1000 x 3,1000 x 500,"cf: [[368 132]
 [226 274]] ",nca: 0.28400000000000003 ,r: 0.5398678678678679 ,ar: 0.07976740350790623 ,fm: 0.5475037017805101 ,mi: 0.04250386807366602 ,nmi: 0.06211669346496247 ,ami: 0.061429782013545375 ,a: 0.642 
fcps,chainlink,bayesiangaussianmixture,0,TFIDF,1000 x 3,1000 x 500,"cf: [[299 201]
 [104 396]] ",nca: 0.3900000000000001 ,r: 0.5756256256256256 ,ar: 0.15128240714962377 ,fm: 0.5831619372488858 ,mi: 0.08165482553121456 ,nmi: 0.11943458056571661 ,ami: 0.11878909822758928 ,a: 0.695 
fcps,chainlink,genie,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[499   1]
 [159 341]] ",nca: 0.6800000000000002 ,r: 0.730930930930931 ,ar: 0.4619151613222956 ,fm: 0.7443391319249409 ,mi: 0.322463198359179 ,nmi: 0.4829099447750191 ,ami: 0.48252179702352943 ,a: 0.84 
fcps,chainlink,kmeans,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[431  69]
 [189 311]] ",nca: 0.484 ,r: 0.6167447447447447 ,ar: 0.23353295841843197 ,fm: 0.6273679791788973 ,mi: 0.13186774532785603 ,nmi: 0.19432161320153657 ,ami: 0.19372658114233662 ,a: 0.742 
fcps,chainlink,agglomerative,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[ 67 433]
 [433  67]] ",nca: 0.732 ,r: 0.7676796796796796 ,ar: 0.5353588937875752 ,fm: 0.767446893787575 ,mi: 0.29922676558629946 ,nmi: 0.4316929708125985 ,ami: 0.43128211111192927 ,a: 0.134 
fcps,chainlink,spectral,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[462  38]
 [235 265]] ",nca: 0.4540000000000002 ,r: 0.6026606606606607 ,ar: 0.20544411590904083 ,fm: 0.6326130190033769 ,mi: 0.13326696265011323 ,nmi: 0.204001071319353 ,ami: 0.20339021611774097 ,a: 0.727 
fcps,chainlink,gaussianmixture,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[397 103]
 [ 57 443]] ",nca: 0.6800000000000002 ,r: 0.730930930930931 ,ar: 0.46186588654021676 ,fm: 0.7318051495916925 ,mi: 0.2572062115094867 ,nmi: 0.3722079893842849 ,ami: 0.3717527242171712 ,a: 0.84 
fcps,chainlink,hdbscan,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[  0   0   0 ...   4   4 171]
 [  2   3   4 ...   0   0 181]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5037017017017017 ,ar: 0.006662159125885511 ,fm: 0.2587297877791993 ,mi: 0.4319882110598443 ,nmi: 0.1951080335302579 ,ami: 0.1630254677317821 ,a: 0.003 
fcps,chainlink,kmodes,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[500   0]
 [499   1]] ",nca: 0.0020000000000000018 ,r: 0.4995015015015015 ,ar: 0.0 ,fm: 0.7060456787634215 ,mi: 0.000693647681144478 ,nmi: 0.001978869673592188 ,ami: 4.0695519073831524e-15 ,a: 0.501 
fcps,chainlink,birch,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[154 346]
 [354 146]] ",nca: 0.3999999999999999 ,r: 0.5795795795795796 ,ar: 0.15915853232005583 ,fm: 0.5792122901609876 ,mi: 0.0823072676363055 ,nmi: 0.11875525228317223 ,ami: 0.1181180938801767 ,a: 0.3 
fcps,chainlink,minibatchkmeans,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[ 72 428]
 [323 177]] ",nca: 0.502 ,r: 0.6256276276276276 ,ar: 0.25128758939609985 ,fm: 0.6335012945364522 ,mi: 0.13990897765999408 ,nmi: 0.2051331927149013 ,ami: 0.20454912106267523 ,a: 0.249 
fcps,chainlink,kmedoids,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[ 80 420]
 [332 168]] ",nca: 0.504 ,r: 0.6266346346346346 ,ar: 0.25329169743124286 ,fm: 0.6320457691395213 ,mi: 0.1385699829939938 ,nmi: 0.20218489213917187 ,ami: 0.2016015151800974 ,a: 0.248 
fcps,chainlink,latentdirichletallocation,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[183 317]
 [351 149]] ",nca: 0.33599999999999985 ,r: 0.556004004004004 ,ar: 0.11201123252511103 ,fm: 0.5565878317112263 ,mi: 0.05785708936411968 ,nmi: 0.08360968407502477 ,ami: 0.082946061647989 ,a: 0.332 
fcps,chainlink,spectralcoclustering,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[490  10]
 [205 295]] ",nca: 0.5699999999999998 ,r: 0.6621121121121121 ,ar: 0.3243265229818181 ,fm: 0.6874477245831613 ,mi: 0.22759262444200407 ,nmi: 0.34795077460734497 ,ami: 0.34745102599370276 ,a: 0.785 
fcps,chainlink,bayesiangaussianmixture,0,CountVectorizer,1000 x 3,1000 x 500,"cf: [[396 104]
 [ 57 443]] ",nca: 0.6779999999999999 ,r: 0.7295715715715716 ,ar: 0.4591473897531705 ,fm: 0.7305007612184061 ,mi: 0.2556765643553482 ,nmi: 0.37004435363817406 ,ami: 0.36958745737459314 ,a: 0.839 
fcps,chainlink,genie,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[262 238]
 [253 247]] ",nca: 0.018000000000000016 ,r: 0.49966166166166165 ,ar: -0.0006767769447903303 ,fm: 0.4993860990949363 ,mi: 0.00016215472783231988 ,nmi: 0.00023401579612036903 ,ami: -0.0004890049881439599 ,a: 0.509 
fcps,chainlink,kmeans,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[238 262]
 [244 256]] ",nca: 0.01200000000000001 ,r: 0.49957157157157156 ,ar: -0.0008565600099180632 ,fm: 0.4993952874195895 ,mi: 7.209517467171578e-05 ,nmi: 0.0001040600025821321 ,ami: -0.0006191587829674317 ,a: 0.494 
fcps,chainlink,agglomerative,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[310 190]
 [277 223]] ",nca: 0.06600000000000006 ,r: 0.5016796796796796 ,ar: 0.0033885945961022127 ,fm: 0.5086903589487525 ,mi: 0.002247895606487471 ,nmi: 0.0032790168182458505 ,ami: 0.0025503854683002194 ,a: 0.533 
fcps,chainlink,spectral,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[262 238]
 [257 243]] ",nca: 0.010000000000000009 ,r: 0.49954954954954955 ,ar: -0.0009004556109640258 ,fm: 0.49941037679544775 ,mi: 5.007314502047944e-05 ,nmi: 7.227793034669427e-05 ,ami: -0.0006510027311116258 ,a: 0.505 
fcps,chainlink,gaussianmixture,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[281 219]
 [263 237]] ",nca: 0.03600000000000003 ,r: 0.5001481481481481 ,ar: 0.0003030517566805574 ,fm: 0.5015847862445033 ,mi: 0.0006532039561274461 ,nmi: 0.0009450170124364387 ,ami: 0.00022070799953933251 ,a: 0.518 
fcps,chainlink,hdbscan,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[  0   5   0 ...   3   4 138]
 [  5   2   3 ...   0   4 131]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.500960960960961 ,ar: 0.0010738725247076645 ,fm: 0.19614366980799675 ,mi: 0.16032899249102378 ,nmi: 0.06604911027067192 ,ami: 0.02911172061134579 ,a: 0.002 
fcps,chainlink,kmodes,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[499   1]
 [500   0]] ",nca: 0.0020000000000000018 ,r: 0.4995015015015015 ,ar: 0.0 ,fm: 0.7060456787634215 ,mi: 0.000693647681144478 ,nmi: 0.001978869673592188 ,ami: 4.0695519073831524e-15 ,a: 0.499 
fcps,chainlink,birch,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[319 181]
 [286 214]] ",nca: 0.06600000000000006 ,r: 0.5016796796796796 ,ar: 0.003402398751718486 ,fm: 0.5120827952597969 ,mi: 0.0022805358719772406 ,nmi: 0.003343699684922511 ,ami: 0.0026113522190435693 ,a: 0.533 
fcps,chainlink,minibatchkmeans,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[258 242]
 [257 243]] ",nca: 0.0020000000000000018 ,r: 0.4995015015015015 ,ar: -0.0009970972972068461 ,fm: 0.499225850693664 ,mi: 2.0018029610047172e-06 ,nmi: 2.8889291102264186e-06 ,ami: -0.0007202990037981757 ,a: 0.501 
fcps,chainlink,kmedoids,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[246 254]
 [247 253]] ",nca: 0.0020000000000000018 ,r: 0.4995015015015015 ,ar: -0.0009978034112530375 ,fm: 0.49904919396792796 ,mi: 2.0003934118051347e-06 ,nmi: 2.8861616904104228e-06 ,ami: -0.0007201169409482361 ,a: 0.499 
fcps,chainlink,latentdirichletallocation,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[215 285]
 [221 279]] ",nca: 0.01200000000000001 ,r: 0.49957157157157156 ,ar: -0.0008414290721704224 ,fm: 0.5031651810003585 ,mi: 7.320120245823958e-05 ,nmi: 0.00010623651858541565 ,ami: -0.0006209768933244835 ,a: 0.494 
fcps,chainlink,spectralcoclustering,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[259 241]
 [265 235]] ",nca: 0.01200000000000001 ,r: 0.49957157157157156 ,ar: -0.0008555491270689492 ,fm: 0.49964803335623487 ,mi: 7.216802321796667e-05 ,nmi: 0.0001042030744463534 ,ami: -0.0006192805802488423 ,a: 0.494 
fcps,chainlink,bayesiangaussianmixture,0,CharTFIDF,1000 x 3,1000 x 500,"cf: [[167 333]
 [207 293]] ",nca: 0.08000000000000007 ,r: 0.5027027027027027 ,ar: 0.005467692164004827 ,fm: 0.5177999547649843 ,mi: 0.003421960503265986 ,nmi: 0.005053857516158597 ,ami: 0.004317395654566876 ,a: 0.46 
fcps,chainlink,genie,0,Hashing,1000 x 3,1000 x 500,"cf: [[334 166]
 [345 155]] ",nca: 0.02200000000000002 ,r: 0.49974174174174174 ,ar: -0.0003890482344910568 ,fm: 0.5304207788170395 ,mi: 0.00027761594256242583 ,nmi: 0.000420385591906396 ,ami: -0.00033836824151382155 ,a: 0.489 
fcps,chainlink,kmeans,0,Hashing,1000 x 3,1000 x 500,"cf: [[253 247]
 [267 233]] ",nca: 0.028000000000000025 ,r: 0.49989189189189187 ,ar: -0.00021561488478575585 ,fm: 0.49979191041808946 ,mi: 0.0003926799366168465 ,nmi: 0.000566844598056102 ,ami: -0.0001561193035864094 ,a: 0.486 
fcps,chainlink,agglomerative,0,Hashing,1000 x 3,1000 x 500,"cf: [[291 209]
 [287 213]] ",nca: 0.008000000000000007 ,r: 0.4995315315315315 ,ar: -0.0009135328339328191 ,fm: 0.5051011491708212 ,mi: 3.279857078247739e-05 ,nmi: 4.773907461917509e-05 ,ami: -0.0006816494230472643 ,a: 0.504 
fcps,chainlink,spectral,0,Hashing,1000 x 3,1000 x 500,"cf: [[235 265]
 [224 276]] ",nca: 0.02200000000000002 ,r: 0.49974174174174174 ,ar: -0.0005107781217714521 ,fm: 0.5009245678821685 ,mi: 0.00024365854989633062 ,nmi: 0.000352380524698506 ,ami: -0.0003720885251803097 ,a: 0.511 
fcps,chainlink,gaussianmixture,0,Hashing,1000 x 3,1000 x 500,"cf: [[260 240]
 [278 222]] ",nca: 0.03600000000000003 ,r: 0.5001481481481481 ,ar: 0.00030108042180308986 ,fm: 0.5010931171569039 ,mi: 0.0006519095608997771 ,nmi: 0.0009424719914253799 ,ami: 0.00021868077270605752 ,a: 0.482 
fcps,chainlink,hdbscan,0,Hashing,1000 x 3,1000 x 500,"cf: [[  1   2   3 ...   0   0 109]
 [  4   1   3 ...   2   3 101]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5001921921921922 ,ar: -0.0005209197215339649 ,fm: 0.15405991473588113 ,mi: 0.08513101687646671 ,nmi: 0.033335543822898724 ,ami: -0.0027524223990063644 ,a: 0.002 
fcps,chainlink,kmodes,0,Hashing,1000 x 3,1000 x 500,"cf: [[499   1]
 [500   0]] ",nca: 0.0020000000000000018 ,r: 0.4995015015015015 ,ar: 0.0 ,fm: 0.7060456787634215 ,mi: 0.000693647681144478 ,nmi: 0.001978869673592188 ,ami: 4.0695519073831524e-15 ,a: 0.499 
fcps,chainlink,birch,0,Hashing,1000 x 3,1000 x 500,"cf: [[280 220]
 [283 217]] ",nca: 0.006000000000000005 ,r: 0.4995175175175175 ,ar: -0.0009500450070996666 ,fm: 0.5029850286083887 ,mi: 1.8290496752282337e-05 ,nmi: 2.6539983092377505e-05 ,ami: -0.0007005957761303203 ,a: 0.497 
fcps,chainlink,minibatchkmeans,0,Hashing,1000 x 3,1000 x 500,"cf: [[252 248]
 [263 237]] ",nca: 0.02200000000000002 ,r: 0.49974174174174174 ,ar: -0.0005166167685820725 ,fm: 0.4994662232955725 ,mi: 0.00024223762701347518 ,nmi: 0.00034958851890206033 ,ami: -0.00037334868432231986 ,a: 0.489 
fcps,chainlink,kmedoids,0,Hashing,1000 x 3,1000 x 500,"cf: [[264 236]
 [262 238]] ",nca: 0.0040000000000000036 ,r: 0.4995075075075075 ,ar: -0.0009832758930080013 ,fm: 0.4996842523792981 ,mi: 8.021712332884068e-06 ,nmi: 1.1584187314987742e-05 ,ami: -0.0007120717191808073 ,a: 0.502 
fcps,chainlink,latentdirichletallocation,0,Hashing,1000 x 3,1000 x 500,"cf: [[239 261]
 [218 282]] ",nca: 0.041999999999999815 ,r: 0.5003823823823824 ,ar: 0.0007711686337041935 ,fm: 0.5017314847753719 ,mi: 0.0008888431125901319 ,nmi: 0.0012857636209712233 ,ami: 0.0005617935828775551 ,a: 0.521 
fcps,chainlink,spectralcoclustering,0,Hashing,1000 x 3,1000 x 500,"cf: [[254 246]
 [275 225]] ",nca: 0.04200000000000004 ,r: 0.5003823823823824 ,ar: 0.0007671316827344883 ,fm: 0.5007239387433907 ,mi: 0.0008852418415431496 ,nmi: 0.0012786863242603829 ,ami: 0.0005557738559405735 ,a: 0.479 
fcps,chainlink,bayesiangaussianmixture,0,Hashing,1000 x 3,1000 x 500,"cf: [[233 267]
 [223 277]] ",nca: 0.020000000000000018 ,r: 0.4996996996996997 ,ar: -0.0005938390794691068 ,fm: 0.501137619993931 ,mi: 0.00020157485492711125 ,nmi: 0.0002916266280977033 ,ami: -0.0004331560890022508 ,a: 0.51 
fcps,chainlink,genie,0,SentenceTransformer,1000 x 3,1000 x 384,"cf: [[110 390]
 [ 75 425]] ",nca: 0.07000000000000006 ,r: 0.501951951951952 ,ar: 0.004298891553048693 ,fm: 0.5923497816359145 ,mi: 0.004082614432658366 ,nmi: 0.006966691044730314 ,ami: 0.0061162932237038645 ,a: 0.535 
fcps,chainlink,kmeans,0,SentenceTransformer,1000 x 3,1000 x 384,"cf: [[322 178]
 [392 108]] ",nca: 0.14000000000000012 ,r: 0.5093093093093093 ,ar: 0.01879773602757868 ,fm: 0.5520607788479014 ,mi: 0.01209097089957159 ,nmi: 0.018721333751197302 ,ami: 0.0179595650954608 ,a: 0.43 
